date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:08:05	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:46%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/live-display.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/live-display.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:05	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:14%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/progress-control/progress-control.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/progress-control/progress-control.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:06	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:10%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/fullscreen-toggle.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/fullscreen-toggle.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:06	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:14%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/volume-control/volume-control.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/volume-control/volume-control.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:07	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:44%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/volume-menu-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/volume-menu-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:07	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/mute-toggle.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/mute-toggle.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:08	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/chapters-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/chapters-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:08	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/descriptions-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/descriptions-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:09	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/subtitles-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/subtitles-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:09	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/captions-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/text-track-controls/captions-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:10	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:22%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/playback-rate-menu/playback-rate-menu-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/playback-rate-menu/playback-rate-menu-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:10	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:22%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/spacer-controls/custom-control-spacer.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/spacer-controls/custom-control-spacer.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:11	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:11	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:15%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/utils/dom.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/utils/dom.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:12	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/menu/menu-button.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/menu/menu-button.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:12	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:49%20GMT	http://www.emol.com/noticias/Nacional/2017/12/menu/menu.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/menu/menu.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:13	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:15%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/playback-rate-menu-item.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/playback-rate-menu-item.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:13	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:55%20GMT	http://www.emol.com/noticias/Nacional/2017/12/component.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/component.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:14	50779/50779	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:55%20GMT	http://www.emol.com/noticias/Nacional/2017/12/utils/dom.js	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/utils/dom.html	(from http://static.emol.cl/emol50/js/video.js?v=1)
15:08:15	50779/-1	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Dec%202017%2018:07:04%20GMT	http://www.emol.com/noticias/Nacional/2017/12/03/885860/_120x75.jpg	C:/Mis%20lugares%20Web/emol/www.emol.com/noticias/Nacional/2017/12/03/885860/_120x75.html	(from http://static.emol.cl/emol50/js/funcionesComun.js?v=7)
